activateable,associateEntityType,associateParentEntity,createable,custom,customSetting,deepCloneable,deletable,deprecatedAndHidden,feedEnabled,hasSubtypes,isInterface,isSubtype,keyPrefix,label,labelPlural,layoutable,mergeable,mruEnabled,name,queryable,replicateable,retrieveable,searchable,triggerable,undeletable,updateable,urls
False,,,False,False,False,False,False,False,False,False,False,False,0XH,Custom HTTP Header,Custom HTTP Headers,True,False,False,CustomHttpHeader,True,False,True,False,False,False,False,"OrderedDict({'compactLayouts': '/services/data/v59.0/sobjects/CustomHttpHeader/describe/compactLayouts', 'rowTemplate': '/services/data/v59.0/sobjects/CustomHttpHeader/{ID}', 'describe': '/services/data/v59.0/sobjects/CustomHttpHeader/describe', 'layouts': '/services/data/v59.0/sobjects/CustomHttpHeader/describe/layouts', 'sobject': '/services/data/v59.0/sobjects/CustomHttpHeader'})"
False,,,True,False,False,False,True,False,False,False,False,False,0ML,Custom Notification Type,Custom Notification Types,False,False,False,CustomNotificationType,True,False,True,False,False,False,True,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/CustomNotificationType/{ID}', 'describe': '/services/data/v59.0/sobjects/CustomNotificationType/describe', 'sobject': '/services/data/v59.0/sobjects/CustomNotificationType'})"
False,,,False,False,False,False,False,False,False,False,False,False,3NA,Custom Object Usage By User License Metric,Custom Object Usage By User License Metrics,False,False,False,CustomObjectUserLicenseMetrics,True,False,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/CustomObjectUserLicenseMetrics/{ID}', 'describe': '/services/data/v59.0/sobjects/CustomObjectUserLicenseMetrics/describe', 'sobject': '/services/data/v59.0/sobjects/CustomObjectUserLicenseMetrics'})"
False,,,False,False,False,False,False,False,False,False,False,False,0CP,Custom Permission,Custom Permissions,True,False,False,CustomPermission,True,False,True,False,False,False,False,"OrderedDict({'compactLayouts': '/services/data/v59.0/sobjects/CustomPermission/describe/compactLayouts', 'rowTemplate': '/services/data/v59.0/sobjects/CustomPermission/{ID}', 'describe': '/services/data/v59.0/sobjects/CustomPermission/describe', 'layouts': '/services/data/v59.0/sobjects/CustomPermission/describe/layouts', 'sobject': '/services/data/v59.0/sobjects/CustomPermission'})"
False,,,False,False,False,False,False,False,False,False,False,False,0PD,Custom Permission Dependency,Custom Permission Dependencies,True,False,False,CustomPermissionDependency,True,False,True,False,False,False,False,"OrderedDict({'compactLayouts': '/services/data/v59.0/sobjects/CustomPermissionDependency/describe/compactLayouts', 'rowTemplate': '/services/data/v59.0/sobjects/CustomPermissionDependency/{ID}', 'describe': '/services/data/v59.0/sobjects/CustomPermissionDependency/describe', 'layouts': '/services/data/v59.0/sobjects/CustomPermissionDependency/describe/layouts', 'sobject': '/services/data/v59.0/sobjects/CustomPermissionDependency'})"
False,ChangeEvent,Custom_Upload__c,False,False,False,False,False,False,False,False,False,False,,Change Event: Custom Upload,Change Event: Custom Upload,False,False,False,Custom_Upload__ChangeEvent,False,False,True,False,True,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/Custom_Upload__ChangeEvent/{ID}', 'eventSchema': '/services/data/v59.0/sobjects/Custom_Upload__ChangeEvent/eventSchema', 'describe': '/services/data/v59.0/sobjects/Custom_Upload__ChangeEvent/describe', 'sobject': '/services/data/v59.0/sobjects/Custom_Upload__ChangeEvent'})"
False,,,True,True,False,False,True,False,False,False,False,False,a1Y,Custom Upload,Custom Uploads,True,False,True,Custom_Upload__c,True,True,True,True,True,True,True,"OrderedDict({'compactLayouts': '/services/data/v59.0/sobjects/Custom_Upload__c/describe/compactLayouts', 'rowTemplate': '/services/data/v59.0/sobjects/Custom_Upload__c/{ID}', 'approvalLayouts': '/services/data/v59.0/sobjects/Custom_Upload__c/describe/approvalLayouts', 'describe': '/services/data/v59.0/sobjects/Custom_Upload__c/describe', 'quickActions': '/services/data/v59.0/sobjects/Custom_Upload__c/quickActions', 'layouts': '/services/data/v59.0/sobjects/Custom_Upload__c/describe/layouts', 'sobject': '/services/data/v59.0/sobjects/Custom_Upload__c'})"
False,,,True,False,False,False,True,False,False,False,False,False,0o6,Customer,Customers,True,False,True,Customer,True,True,True,True,True,True,True,"OrderedDict({'compactLayouts': '/services/data/v59.0/sobjects/Customer/describe/compactLayouts', 'rowTemplate': '/services/data/v59.0/sobjects/Customer/{ID}', 'approvalLayouts': '/services/data/v59.0/sobjects/Customer/describe/approvalLayouts', 'describe': '/services/data/v59.0/sobjects/Customer/describe', 'layouts': '/services/data/v59.0/sobjects/Customer/describe/layouts', 'sobject': '/services/data/v59.0/sobjects/Customer'})"
False,Share,Customer,True,False,False,False,True,False,False,False,False,False,,Customer Share,Customer Share,False,False,False,CustomerShare,True,False,True,False,False,False,True,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/CustomerShare/{ID}', 'describe': '/services/data/v59.0/sobjects/CustomerShare/describe', 'sobject': '/services/data/v59.0/sobjects/CustomerShare'})"
False,,,False,False,False,False,False,False,False,False,False,False,01Z,Dashboard,Dashboards,True,False,True,Dashboard,True,False,True,True,False,False,False,"OrderedDict({'compactLayouts': '/services/data/v59.0/sobjects/Dashboard/describe/compactLayouts', 'rowTemplate': '/services/data/v59.0/sobjects/Dashboard/{ID}', 'listviews': '/services/data/v59.0/sobjects/Dashboard/listviews', 'describe': '/services/data/v59.0/sobjects/Dashboard/describe', 'layouts': '/services/data/v59.0/sobjects/Dashboard/describe/layouts', 'sobject': '/services/data/v59.0/sobjects/Dashboard'})"
False,,,False,False,False,False,False,False,False,False,False,False,01a,Dashboard Component,Dashboard Components,False,False,False,DashboardComponent,True,False,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/DashboardComponent/{ID}', 'describe': '/services/data/v59.0/sobjects/DashboardComponent/describe', 'sobject': '/services/data/v59.0/sobjects/DashboardComponent'})"
False,Feed,DashboardComponent,False,False,False,False,True,False,False,False,False,False,,Dashboard Component Feed,Dashboard Component Feed,False,False,False,DashboardComponentFeed,True,True,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/DashboardComponentFeed/{ID}', 'describe': '/services/data/v59.0/sobjects/DashboardComponentFeed/describe', 'sobject': '/services/data/v59.0/sobjects/DashboardComponentFeed'})"
False,Feed,Dashboard,False,False,False,False,True,False,False,False,False,False,,Dashboard Feed,Dashboard Feed,False,False,False,DashboardFeed,True,True,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/DashboardFeed/{ID}', 'describe': '/services/data/v59.0/sobjects/DashboardFeed/describe', 'sobject': '/services/data/v59.0/sobjects/DashboardFeed'})"
False,,,False,False,False,False,False,False,False,False,False,False,03Q,Data Assessment Field Metric,Data Assessment Field Metrics,False,False,False,DataAssessmentFieldMetric,True,True,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/DataAssessmentFieldMetric/{ID}', 'describe': '/services/data/v59.0/sobjects/DataAssessmentFieldMetric/describe', 'sobject': '/services/data/v59.0/sobjects/DataAssessmentFieldMetric'})"
False,,,False,False,False,False,False,False,False,False,False,False,03P,Data Assessment Metric,Data Assessment Metrics,False,False,False,DataAssessmentMetric,True,True,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/DataAssessmentMetric/{ID}', 'describe': '/services/data/v59.0/sobjects/DataAssessmentMetric/describe', 'sobject': '/services/data/v59.0/sobjects/DataAssessmentMetric'})"
False,,,False,False,False,False,False,False,False,False,False,False,03R,Data Assessment Field Value Metric,Data Assessment Field Value Metrics,False,False,False,DataAssessmentValueMetric,True,True,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/DataAssessmentValueMetric/{ID}', 'describe': '/services/data/v59.0/sobjects/DataAssessmentValueMetric/describe', 'sobject': '/services/data/v59.0/sobjects/DataAssessmentValueMetric'})"
False,,,True,False,False,False,True,False,False,False,False,False,0m3,DataAssetSemanticGraphEdge Info,DataAssetSemanticGraphEdge,False,False,False,DataAssetSemanticGraphEdge,True,True,True,False,True,False,True,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/DataAssetSemanticGraphEdge/{ID}', 'describe': '/services/data/v59.0/sobjects/DataAssetSemanticGraphEdge/describe', 'sobject': '/services/data/v59.0/sobjects/DataAssetSemanticGraphEdge'})"
False,,,True,False,False,False,True,False,False,False,False,False,0Gy,DataIntegrationRecordPurchasePermission,DataIntegrationRecordPurchasePermissions,False,False,False,DataIntegrationRecordPurchasePermission,True,False,True,False,False,False,True,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/DataIntegrationRecordPurchasePermission/{ID}', 'describe': '/services/data/v59.0/sobjects/DataIntegrationRecordPurchasePermission/describe', 'sobject': '/services/data/v59.0/sobjects/DataIntegrationRecordPurchasePermission'})"
False,,,False,False,False,False,False,False,False,False,False,False,1e5,Data Object Data Change Event,Data Object Data Change Events,False,False,False,DataObjectDataChgEvent,False,False,False,False,True,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/DataObjectDataChgEvent/{ID}', 'eventSchema': '/services/data/v59.0/sobjects/DataObjectDataChgEvent/eventSchema', 'describe': '/services/data/v59.0/sobjects/DataObjectDataChgEvent/describe', 'sobject': '/services/data/v59.0/sobjects/DataObjectDataChgEvent'})"
False,,,False,False,False,False,False,False,False,False,False,False,05a,Data Statistics,Data Statistics,False,False,False,DataStatistics,True,False,False,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/DataStatistics/{ID}', 'describe': '/services/data/v59.0/sobjects/DataStatistics/describe', 'sobject': '/services/data/v59.0/sobjects/DataStatistics'})"
False,,,False,False,False,False,False,False,False,False,False,False,4dt,Data Type,Data Types,False,False,False,DataType,True,False,False,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/DataType/{ID}', 'describe': '/services/data/v59.0/sobjects/DataType/describe', 'sobject': '/services/data/v59.0/sobjects/DataType'})"
False,,,True,False,False,False,True,False,False,False,False,False,0ZT,Data Use Legal Basis,Data Use Legal Bases,True,False,True,DataUseLegalBasis,True,True,True,True,True,True,True,"OrderedDict({'compactLayouts': '/services/data/v59.0/sobjects/DataUseLegalBasis/describe/compactLayouts', 'rowTemplate': '/services/data/v59.0/sobjects/DataUseLegalBasis/{ID}', 'approvalLayouts': '/services/data/v59.0/sobjects/DataUseLegalBasis/describe/approvalLayouts', 'describe': '/services/data/v59.0/sobjects/DataUseLegalBasis/describe', 'layouts': '/services/data/v59.0/sobjects/DataUseLegalBasis/describe/layouts', 'sobject': '/services/data/v59.0/sobjects/DataUseLegalBasis'})"
False,History,DataUseLegalBasis,False,False,False,False,False,False,False,False,False,False,,Data Use Legal Basis  History,Data Use Legal Basis  History,False,False,False,DataUseLegalBasisHistory,True,True,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/DataUseLegalBasisHistory/{ID}', 'describe': '/services/data/v59.0/sobjects/DataUseLegalBasisHistory/describe', 'sobject': '/services/data/v59.0/sobjects/DataUseLegalBasisHistory'})"
False,Share,DataUseLegalBasis,True,False,False,False,True,False,False,False,False,False,,Data Use Legal Basis Share,Data Use Legal Basis Share,False,False,False,DataUseLegalBasisShare,True,False,True,False,False,False,True,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/DataUseLegalBasisShare/{ID}', 'describe': '/services/data/v59.0/sobjects/DataUseLegalBasisShare/describe', 'sobject': '/services/data/v59.0/sobjects/DataUseLegalBasisShare'})"
False,,,True,False,False,True,True,False,False,False,False,False,0ZW,Data Use Purpose,Data Use Purposes,True,False,True,DataUsePurpose,True,True,True,True,True,True,True,"OrderedDict({'compactLayouts': '/services/data/v59.0/sobjects/DataUsePurpose/describe/compactLayouts', 'rowTemplate': '/services/data/v59.0/sobjects/DataUsePurpose/{ID}', 'approvalLayouts': '/services/data/v59.0/sobjects/DataUsePurpose/describe/approvalLayouts', 'describe': '/services/data/v59.0/sobjects/DataUsePurpose/describe', 'quickActions': '/services/data/v59.0/sobjects/DataUsePurpose/quickActions', 'layouts': '/services/data/v59.0/sobjects/DataUsePurpose/describe/layouts', 'sobject': '/services/data/v59.0/sobjects/DataUsePurpose'})"
False,History,DataUsePurpose,False,False,False,False,False,False,False,False,False,False,,Data Use Purpose  History,Data Use Purpose  History,False,False,False,DataUsePurposeHistory,True,True,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/DataUsePurposeHistory/{ID}', 'describe': '/services/data/v59.0/sobjects/DataUsePurposeHistory/describe', 'sobject': '/services/data/v59.0/sobjects/DataUsePurposeHistory'})"
False,Share,DataUsePurpose,True,False,False,False,True,False,False,False,False,False,,Data Use Purpose Share,Data Use Purpose Share,False,False,False,DataUsePurposeShare,True,False,True,False,False,False,True,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/DataUsePurposeShare/{ID}', 'describe': '/services/data/v59.0/sobjects/DataUsePurposeShare/describe', 'sobject': '/services/data/v59.0/sobjects/DataUsePurposeShare'})"
False,,,False,False,False,False,False,False,False,False,False,False,7FY,DataWeave Resource,DataWeave Resources,False,False,False,DataWeaveResource,True,False,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/DataWeaveResource/{ID}', 'describe': '/services/data/v59.0/sobjects/DataWeaveResource/describe', 'sobject': '/services/data/v59.0/sobjects/DataWeaveResource'})"
False,,,False,False,False,False,False,False,False,False,False,False,07m,Data.com Address,Data.com Addresses,False,False,False,DatacloudAddress,True,False,False,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/DatacloudAddress/{ID}', 'describe': '/services/data/v59.0/sobjects/DatacloudAddress/describe', 'sobject': '/services/data/v59.0/sobjects/DatacloudAddress'})"
False,,,False,False,False,False,False,False,False,False,False,False,0Px,Dataset Export,Dataset Exports,False,False,False,DatasetExport,True,False,True,False,False,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/DatasetExport/{ID}', 'describe': '/services/data/v59.0/sobjects/DatasetExport/describe', 'sobject': '/services/data/v59.0/sobjects/DatasetExport'})"
False,,,True,False,False,False,False,False,False,False,False,False,0Or,Dataset Export Event,Dataset Export Events,False,False,False,DatasetExportEvent,False,False,False,False,True,False,False,"OrderedDict({'rowTemplate': '/services/data/v59.0/sobjects/DatasetExportEvent/{ID}', 'eventSchema': '/services/data/v59.0/sobjects/DatasetExportEvent/eventSchema', 'describe': '/services/data/v59.0/sobjects/DatasetExportEvent/describe', 'sobject': '/services/data/v59.0/sobjects/DatasetExportEvent'})"
